SMILES,ECFP4,I,II,III,IV,MolWt,HeavyAtomCount,NumRotatableBonds,TPSA,LabuteASA,MolLogP,MolMR,FractionCSP3,NumHDonors,NumHAcceptors,RingCount,QED,BalabanJ,BertzCT,Ipc,FormalCharge,RadicalElectrons,logS
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO  ,0000000000000000000000000100000101000000000000000000000000000000100000000000000010000000001000000001000000000000000000010000010010000000000000000100000000000100000000000000000100000000000000000000000000000000000000000001000000000000010000000000000000000001000000000000000000010000000010000000000000000000000000100000000000000001000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000010000000000000000100000000000000000000000010100010000000000000000000000100001000100000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000101000000000001000000000000000000000000000010000000000000010000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000010000110000000000000,0,1,0,0,349.43399999999997,26,7,77.15,152.2538327658364,3.3272200000000014,103.85160000000006,0.19047619047619047,4,3,3,0.22867159767800987,1.5099558284909402,910.655819230834,1089046.0462416864,0,0,-2.7982415684128585
CC(=O)NC1=CC=C(C=C1)O  ,0000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,1,0,1,0,151.165,11,1,49.33,64.66690538413799,1.3505999999999998,42.41050000000002,0.125,2,2,1,0.5950261967780848,2.7362980721056545,253.29949758389105,285.51074052739676,0,0,-0.060698066618418825
 CCN1C2=C3C=C(NC3=NC=C2CN(C1=O)C4=C(C(=CC(=C4F)OC)OC)F)CN5CCOCC5 ,0000000000000000000000000000000001100000000000000000000000000000000000000000000010000000001010000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000010000000000000000001000000000010000000000010000000000000000000001001000000000000000000000000000000000001000100000010000100000000000000000000001000000000000000000000000000000000000000000100010000000110000000000100000000000000000001000001101000000000000000000000000000010000001000000000000000000000000000000000000000001000000000000000000010000010000000000000000000000000000001000000010001000000000000000010000100000000001000000001001000000000000000000001010000000000000000100000000000000000000000000000000000000001000000000000000100000001000000000000000000000000010000000000000000100000000000100000000000000000110010000000010000000001100010000000010000000000000100000000000000000000000000000100000000000000000000,0,1,0,0,487.5070000000003,35,6,83.16000000000001,200.7144008155883,3.657000000000002,126.25070000000007,0.4166666666666667,1,6,5,0.5716360700489861,1.5688521794353847,1246.5183441416234,117433314.05971776,0,0,-3.7174191202950584
O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O,0000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000010000000000001000000100000000000000000000000000000000000000110000000000000000000000100000000000000000001000000010001001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000001000000000000000000010000010000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000001100100001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000,0,0,1,0,602.5010000000003,35,10,322.54999999999995,196.74591140567532,-4.810599999999994,98.26500000000004,1.0,6,17,2,0.12765677871044423,2.4327903482542683,1066.3504976319402,8705713.860911308,0,0,-0.8231905611457204
 CCC[C@@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O.CC(C)(C)N  ,0100100000000000000000000000000001000000000000000001000000000000000000000000000010000000000000000100010000001000001000000000000010000000000100000101000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000100000001000000100000000001000000100000000000000000000000000000000000000000000000000000010000000000000100000000000000000010010000000000000010000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000001000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000010000000001000000000000000000010011000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000010000010000001100000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000010000000010000000000000000000000000000000000000000000100000000010000000000000000000000000000010000,0,0,1,0,441.6130000000003,31,8,121.96000000000001,186.80407822368403,2.6842000000000015,120.49990000000008,0.8695652173913043,3,6,2,0.49502168727061596,8.608459534427599e-07,598.5095883384283,3113592.638979565,0,0,-2.838209555940941
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2  ,0000000000000000000000000000000001001000000000000000000000000000100000000010000010000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000001000000000000000000010000000000001000000001000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,1,0,0,0,232.239,17,2,75.27000000000001,98.1995153196948,0.7003999999999997,60.09240000000002,0.25,2,3,2,0.7368838068366228,2.5359730532061087,461.78392534517104,7460.405481124379,0,0,-0.4090952928378319
 C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+]  ,0000000000000000000000100000000000001000000000001000000000000000100000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000100010000000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000010100000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000,0,1,0,0,274.255,20,2,60.27,138.4136607052372,-0.4422999999999999,70.56170000000003,0.06666666666666667,1,2,3,0.595859338659469,1.4699992492503948e-06,589.3364775257082,37379.76250236775,0,0,-1.587664986812025
 CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3  ,0000000000000000000000000000000001000000000000100000000000000000100000000001001000000000000000000000000000000000000000000100000010010000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000100010000000010000000000001001000000000000000000000010000010000000000000000010000000000000000000100000000000000000000110000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000001010000001000000000000000000000000000000000000000000010000000000000000000000000000001000000000010000000000000000000000000000000000000000000000001001001001000000000000000000000000000000,0,1,0,0,331.353,23,2,99.60000000000001,132.49870717684675,1.5810000000000002,83.80630000000004,0.06666666666666667,2,5,3,0.8701839218107902,2.0932817931934427,907.3290496863176,164390.10264508027,0,0,-2.7120376515284144
CCCN=C1N(C(=O)/C(=C/C2=CC(=C(C=C2)OC[C@@H](CO)O)Cl)/S1)C3=CC=CC=C3C ,0101000000000000000000000100000001000000000000000000000000000000100000000000000010000010000000100000000000000000000000100000000000000000100000001000000000001000000000000000000100000000000000000000000000000000000000000000001000010000000000100000000000000000000000000000000101000000010000000000001000000000000000000010000000000000010000000000000000000000000010100000001100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000010000000000001000000000010000000000000000000000000010000000110010000000000001000000000000000000110010000000000000000000001001011000000000000000000000000000000000000010000000000000000000000001000010000000000001000000000000000000000000000000000000001001000000000000011000000000011001000000000000000000000000000000000000000000000000000000010000000000100000010000000000000000000001000000000000000100000000000000000100001000001000,0,0,0,1,460.9830000000001,31,8,82.36000000000001,190.75249364046329,4.267320000000004,126.86560000000003,0.30434782608695654,2,6,3,0.574764913204613,1.8761260330212355,1008.8210342061304,9272060.503711304,0,0,-4.491396544661744
CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F  ,1100000000000000000000000000010001001100000100000000000000000000000000100000000010001000000000000001001000000000100000000000000000000001110000011000000000000000000000000000010000000000000000000000000000000000000000000000000000010001010010000000000000000000000000000000000000000000000100000000001000000000000000000010000000100000000000000000000000000000000010000000100000000000001001000010000000000000000000010000000000000000010010000000000000000000000000001000000100000000000000000000100001000000000000000000000000000000100000000000000000000000000010000000000000001000000000000001000000000000000000000000000000000000000000000000010000000000000000100011000010000000000001000000010100000001000000010001000000000000000000100000001000000000000000000001010000100000000000000001000000000000000000000000000001010001000000001000000000000000000000011000000001000000000001000000000000010000000000000000000000010000100000010000000000000010000011010000000000000000000010000000000000000000000000010000000000000000000000000000000001010000,0,1,0,0,700.7910000000003,51,12,115.70000000000002,294.01956817256655,4.5732000000000035,187.31279999999947,0.40540540540540543,1,12,7,0.19995145215315427,0.9233492900705036,1957.7610476177251,465444137337.98395,0,0,-5.283379667945273
CC1=CC(=NN1)NC2=NC(=NC(=C2)C)C3CCC(CC3)(C(=O)N[C@@H](C)C4=CN=C(C=C4)N5C=C(C=N5)F)OC  ,0100000000000000000000000000100001001000000100000000000000000000000000000011000000000000001000000000000000000010000101010000000010000000001000000000000000000000000000010000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000100000000000000100000000000000010100000000100001000000000000000000000000010000000000000010000000000000000000001000000000000000000000000000000000000000000000000010010000000001000000000000000000000010000000000000000000000000010100100000000000000100000010000000010000000000000000100000000010000000000000000000001000000000000000000000000001100000000001000100000000000000110000000000100010000000000000000000000000000000000000000010010011000000010000010000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000101000000000100000001000000000000000000000000010000000000000000110000000000110000000000000000000010000000010000000010000000000000001001000000000000100010000000000000000000000000000000000000010000,0,1,0,0,533.6120000000002,39,8,135.53,225.17992642677802,4.200140000000003,142.20009999999985,0.4074074074074074,3,9,5,0.3066783507750039,1.219673622106282,1441.7261131754292,757488154.9997771,0,0,-5.018659437455348
 C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O ,0000000000000000000000000000000001001000000000000001000000000000000000000000001010001000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000010000000000000000100010000000000000000001000000000010000001000000000100000000000000000000000000000000100000000000000000100000000000011000000000000000000000000000000000000000010000000000000000100000000000000000000000000000010001000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001001000000000001000000000100000000000000000100000000000000000000000000000000100000001000000000000000000000000000000000100000000000000000100000000010000000000000000000000000000100000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000010000000000010000000000000000000000000000000000000000100000100000000000000000000000100000000000100000000010000,1,0,0,0,360.45000000000005,26,2,94.83,153.34130809395188,1.5575999999999999,95.04840000000003,0.7142857142857143,3,5,4,0.6946116752943168,1.7472814479871788,723.9130815015496,715692.1381653672,0,0,-1.8981769573072427
CC(C)C[C@@H](CC(=O)O)CN  ,0100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000001000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000,1,0,0,0,159.22899999999998,11,5,63.31999999999999,67.58949237785828,1.0821,44.2522,0.875,2,2,0,0.630619611055221,3.6645690593675506,123.26046567326583,176.57543937738006,0,0,0.17543506512993104
 CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl.Cl  ,0100000000000000000000000100000001000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000001000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000001000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000011000000000000000000000000000010000000000000000010000000000000000011000000000000000000000000000000000000000000000000100000000000000001000000000000001000000001000000000000000000000000001000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,1,0,290.19800000000004,18,2,88.78999999999999,117.73276172026483,2.2115000000000005,80.70350000000002,0.2727272727272727,3,1,1,0.5760149237612522,2.8899983960509198e-06,425.5646420176773,4520.28965711948,0,0,-1.1181883318160342
 CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl  ,0100000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000100000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000001000000000000000100000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000100000000000000000010000000000000000010001000000000100100000000000000000000000000000000000000000000000000000000000000000001000,1,1,0,0,320.88899999999995,21,3,6.48,137.10324736233622,4.6612000000000045,94.41000000000005,0.29411764705882354,0,3,3,0.8117196401408203,1.6133323421117405e-06,569.7440326769416,47893.826411805916,0,0,-3.1405670148682074
 CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C  ,0000000000000100000000000000000001000000000000000000000000000000100000100000000010000000000000000000001000000000001000010100000000000000000000000000000000000000000000000000000100000000000000000000000000000001000010000000000000000000000000001000000000000000000000000000000000000000000000000000001100000100000000000000000000000000000000000000000000000000000011000000000000000000000000000010010001000000000000000000000000000000000000000000000010000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000001000000000000000000001000000000000000000000010000001000000000000000000000000010000000010000000000000000000000010000000000000000000000000000000001000000000000000000000000010000,0,0,1,0,367.4890000000002,27,7,38.77,161.6454756596554,3.994200000000003,106.51800000000009,0.43478260869565216,0,4,3,0.693724268713771,1.9808883190442803,669.4180239904892,1626507.2537076278,0,0,-3.0165215758282558
 CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl  ,0100100000000001000000000000000001000000000000000000000000000001100000000000000010000000100000000000000000000000000000100000000010000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010001000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000001000000000,1,0,0,0,295.81,20,6,41.489999999999995,125.9134547554722,2.9993000000000016,85.83650000000004,0.375,2,3,2,0.8606826609080007,1.9999986018343523e-06,525.3707285845835,22327.72709286353,0,0,-0.9173824249625059
C1=CN=C(C=N1)C(=O)N  ,0000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000010000001000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000,1,0,1,0,123.115,9,1,68.87,51.73705399284307,-0.42450000000000004,30.549899999999997,0.0,1,3,1,0.5507568071868296,2.9814546140411315,208.70290908206394,129.22533870330605,0,0,0.22868404485782998
 CC1=NC=C(C(=C1O)CO)CO.Cl  ,0000000000000000000000000000000001000000000000000010000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000001000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000001000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000,1,0,0,0,205.641,13,2,73.58000000000001,82.28167195277076,0.5020199999999999,49.73240000000003,0.375,3,4,1,0.6576684884044585,1.4399996688000796e-06,290.96278259574564,518.7457472382732,0,0,0.37088407844029064
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl  ,0000000000000000000000000000000001000000000000100000000000000000000000000000000010000000000000000000000010000000000000000000000000000000100000000001000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000010000000000000000000001000000000000000100000000000000100000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000001000000000000000001000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,1,1,248.717,17,2,77.82,104.64072513715435,2.5238000000000005,70.68080000000002,0.16666666666666666,2,4,2,0.8561371493463948,2.613511657499358,536.9470467453648,7328.293976903377,0,0,-1.4287409161368485
 C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C(=C/C(=O)O)\C(=O)O  ,0000000000000100000000000000000100000000000001000000000000000000100000000010000010000000000000010000000000000000000000000100000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100010000000000000000000001000000000010000000100000000010000000000000000000000000000000010000000000010001010000000000000010000000000100000000000000000000000100000000000000000000000010000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010010000000000000000100001000000000000000100110000000010000000000000000000001000000000000000001000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000100000000000010000000000000000000000000000000011000000010000000010000100000000000000000010000000100000001000000000000000000000000000000000001000,1,0,0,0,883.1060000000003,62,12,171.2,370.7334162863213,5.423800000000005,242.6551999999994,0.34782608695652173,4,14,8,0.10504270035087797,1.7648903413946914e-07,2021.4567977462034,70492162468801.52,0,0,-6.5592962567699065
 COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O  ,0100000000000000000000000000000001000000000000000000000000001000000000000100000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000010001000001000000000000000000000000000000100000000000000000000000000000000100000000000000000000100000000001000000001000000000000010000000000000000000001000000000001000000000010000000000000000000000000010000000000000000000000000001000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000011000000010100000000000000000100000001000000010000000010000000000000000000000000000000000000000000000000000000110000000000000000000000100000001000000000000101000000000000000000000000000000000000000100000100000000000000000001000000000000000000000010000000000110000001001000000000000000000000010000000000000000000000000000000000000000000000000010000000010000100000001000000000000100000000000000000000000000000000000000000000000000000000010010,1,0,1,0,324.4240000000001,24,4,45.59,142.31342620320493,3.173200000000002,95.02680000000007,0.45,1,4,5,0.8776016184783941,1.6870853618182942,760.3873010425311,512499.65903706464,0,0,-2.0559467735205224
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O.Cl,0100000000000000000001000000000001000000001000000000000000000000100000000000000010000000000000000100000000001000000000000000000010000000000000000001000001001000000000000000000100000000000000000000000000000000000010100001000000000001000000000010000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000100000000000000001000000000000000000000000000100000000000001000000000000000010000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000001000001000010010000000000000000000000000001000100000100100000000000000000000000000000000000000000000000000000010000000000001100000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000100010000000010000000000000000000000000000000001000000000100000000010000000000000000000000000000010000,1,0,0,0,474.9850000000003,33,9,95.94000000000001,200.0820480473827,2.9889000000000014,127.14950000000006,0.4,2,5,3,0.5422991355289678,3.853326643845321e-06,952.8232747388527,13770099.016538989,0,0,-3.350578049689259
CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3  ,0000000000100100000000000000000001000000000001000000010010000000000000000001000010000000100000000000000000000000001000000100000010000000100000000000000000000100001000000000000000000000000000010010100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000001000000010000001000000000000001001000000000010000000000000000000000001001000000010000000000000000000000000001010000010000010000001001000000000000100000000000000000000000010000100000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000011000001000001000000010000000000000000000000100000001000000000000000000000000000000000000000010000000000000000000000001000000000000011100000000000000001000001000000000001000001000000000000000000000000010000000001000000010010000000000000000000000000000010000000010000000001110010000000000000011000000000000010000000000000000100000000000000000000000000,0,0,0,1,560.6800000000003,40,7,106.16,235.42746396203378,5.856500000000006,156.6093999999997,0.3448275862068966,2,9,6,0.2569479791185302,1.079694662029988,1626.0539607885755,1721391207.242774,0,0,-5.797323569465882
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+]  ,0000000000000100000000000000000001000000000000000000000000000000100000000100000010000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000100100000100000000001000000000010000000000010000000000000100000000000000000000000000000000000000000000000000001000000000000010000000000000000000001000000000000000000000000010000000000000000001000111000000000000000000000000000000000000000000001000000000001000010010000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000001000000000010000000000000000000010010000000000000000000000000010000000000000000010010000000000000000000000000001001000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000001000000000110000001000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000001000000000000000000,0,0,1,0,381.4330000000002,26,8,75.41000000000001,177.0230152118848,-0.3774799999999989,96.13740000000006,0.3333333333333333,0,5,3,0.391291810528766,2.4299973111781307e-06,851.9987512098954,698309.5933731179,0,0,-1.6543400527191712
CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2  ,0100000000000010000000000000000001000000001000000000000000000100100001000000000110000000000000000000000000000000001010000000000010000000000000001001000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000010000000000000000000000000000001000100000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000100010000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001100000,0,1,0,0,385.4850000000002,27,9,72.47,163.04406009374193,2.9846000000000013,106.02270000000001,0.2857142857142857,1,5,2,0.6720580391598658,1.8380371842163656,749.2916285849511,1075847.0237101805,0,0,-3.350116370133787
